sample_id,file,snr_db,velocity_kmh,kmax,num_paths,max_delay,pilot_snr_db,pilot_power,noise_power,M,N,split
854,sample_000854.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,validation
855,sample_000855.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
856,sample_000856.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
857,sample_000857.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
858,sample_000858.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
859,sample_000859.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
860,sample_000860.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,test
861,sample_000861.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
862,sample_000862.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,validation
863,sample_000863.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
864,sample_000864.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
865,sample_000865.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,test
866,sample_000866.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,validation
867,sample_000867.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
868,sample_000868.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
869,sample_000869.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
870,sample_000870.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
871,sample_000871.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,test
872,sample_000872.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
873,sample_000873.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,validation
874,sample_000874.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,test
875,sample_000875.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
876,sample_000876.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
877,sample_000877.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
878,sample_000878.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
879,sample_000879.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
880,sample_000880.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
881,sample_000881.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
882,sample_000882.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,validation
883,sample_000883.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
884,sample_000884.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,test
885,sample_000885.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,validation
886,sample_000886.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,test
887,sample_000887.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
888,sample_000888.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,test
889,sample_000889.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,validation
890,sample_000890.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,validation
891,sample_000891.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
892,sample_000892.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
893,sample_000893.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
894,sample_000894.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
895,sample_000895.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
896,sample_000896.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
897,sample_000897.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
898,sample_000898.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
899,sample_000899.npz,20,500,1.9766761196927527,4,4,25,3.1622776601683795,0.01,32,16,train
